day,hour,mean.ta,mean.rh,total.radiation.umol.m2.s,CO2.ppm,mean.wind.speed.m.s,swp.MPa,year,stn.no.
345,0,12.46807375,0.8627591250000001,1.9838,400,1.2095370666666667,-0.2,2015,125
345,1,15.24558,0.7504702000000001,2.04295,400,2.852917,-0.2,2015,125
345,2,15.38189,0.7266395,2.02475,400,3.110473,-0.2,2015,125
345,3,14.31835,0.7567891,2.5571,400,2.66739,-0.2,2015,125
345,4,14.70099,0.7274478999999999,2.1430499999999997,400,2.676251,-0.2,2015,125
345,5,14.00787,0.7359949,24.479,400,2.018944,-0.2,2015,125
345,6,14.30752,0.7025912,457.72999999999996,400,2.401777,-0.2,2015,125
345,7,14.96008,0.6924326000000001,1389.115,400,1.650612,-0.2,2015,125
345,8,16.1985,0.6668162,2027.48,400,1.933971,-0.2,2015,125
345,9,17.90539,0.6513774999999999,2557.1,400,2.923972,-0.2,2015,125
345,10,19.38647,0.5681615,3166.7999999999997,400,2.882529,-0.2,2015,125
345,11,21.37692,0.4928397,2618.0699999999997,400,3.348163,-0.2,2015,125
345,12,21.73115,0.4912139,2345.98,400,4.61283,-0.2,2015,125
345,13,19.70607,0.5352966,4231.5,400,5.040839,-0.2,2015,125
345,14,20.03444,0.49859830000000005,4636.45,400,4.767495,-0.2,2015,125
345,15,19.75038,0.5109848,2204.93,400,3.983616,-0.2,2015,125
345,16,18.86132,0.5340353,645.645,400,3.745165,-0.2,2015,125
345,17,17.74309,0.5714243,444.53499999999997,400,3.295222,-0.2,2015,125
345,18,15.97341,0.6430511,301.119,400,2.878836,-0.2,2015,125
345,19,13.73465,0.8268683,103.9675,400,2.055474,-0.2,2015,125
345,20,12.4097,0.9564516999999999,52.5525,400,1.767276,-0.2,2015,125
345,21,11.98358,0.9757001,1.6698499999999998,400,1.595417,-0.2,2015,125
345,22,11.94598,0.9882052,1.8473000000000002,400,0.8115839,-0.2,2015,125
345,23,11.74836,0.9956793999999999,2.2613499999999997,400,0.3067797,-0.2,2015,125
346,0,11.92813,0.9998644,2.12485,400,0.4311955,-0.2,2015,125
346,1,11.91479,0.9999288,1.8700499999999998,400,0.843333,-0.2,2015,125
346,2,11.88903,0.9999628,1.8109,400,0.4507804,-0.2,2015,125
346,3,12.09115,0.999984,2.2613499999999997,400,0.6978611,-0.2,2015,125
346,4,12.26467,0.999984,2.4206,400,0.3415038,-0.2,2015,125
346,5,12.25236,0.999984,8.86795,400,0.3606981,-0.2,2015,125
346,6,12.80885,0.999984,148.3755,400,0.246055,-0.2,2015,125
346,7,14.85313,0.9391871,884.9749999999999,400,0.8197775,-0.2,2015,125
346,8,17.03091,0.7955933000000001,1861.86,400,1.735389,-0.2,2015,125
346,9,19.47369,0.6777907999999999,2755.025,400,1.102028,-0.2,2015,125
346,10,20.67695,0.6281688,3230.5,400,2.422443,-0.2,2015,125
346,11,22.4712,0.540373,4035.85,400,2.824223,-0.2,2015,125
346,12,23.97391,0.47463720000000004,3544.45,400,3.089198,-0.2,2015,125
346,13,23.71986,0.473177,5177.9,400,3.411224,-0.2,2015,125
346,14,22.76392,0.5358187,1489.6699999999998,400,2.745055,-0.2,2015,125
346,15,21.54741,0.6342933,1065.155,400,1.833609,-0.2,2015,125
346,16,21.03132,0.6774294999999999,1622.985,400,1.767109,-0.2,2015,125
346,17,18.46925,0.8221156000000001,939.5749999999999,400,1.009498,-0.2,2015,125
346,18,17.08382,0.9551911,346.25499999999994,400,1.059416,-0.2,2015,125
346,19,16.72447,0.9839642999999999,123.9875,400,0.8984997,-0.2,2015,125
346,20,16.13937,0.9941697,51.0965,400,1.383389,-0.2,2015,125
346,21,17.48824,0.7614677000000001,3.2623499999999996,400,3.162916,-0.2,2015,125
346,22,18.17954,0.660612,2.7345499999999996,400,4.008554,-0.2,2015,125
346,23,18.50495,0.5655935,2.12485,400,4.644222,-0.2,2015,125
347,0,17.2368,0.6483546,2.3569,400,3.098443,-0.2,2015,125
347,1,15.33732,0.7666164000000001,1.8654999999999997,400,2.119834,-0.2,2015,125
347,2,14.97282,0.7029850999999999,1.2194,400,1.688611,-0.2,2015,125
347,3,14.37944,0.6416903,2.00655,400,1.923111,-0.2,2015,125
347,4,13.21805,0.6234884,2.1839999999999997,400,1.896665,-0.2,2015,125
347,5,12.25806,0.6664409,9.768849999999999,400,2.389724,-0.2,2015,125
347,6,12.22124,0.6411337,193.10199999999998,400,2.719555,-0.2,2015,125
347,7,13.63476,0.5411661,999.18,400,3.179918,-0.2,2015,125
347,8,14.72428,0.4782717,1884.155,400,3.524332,-0.2,2015,125
347,9,14.6386,0.519592,2609.88,400,4.911138,-0.2,2015,125
347,10,14.4796,0.5399786,3676.3999999999996,400,5.444613,-0.2,2015,125
347,11,15.96928,0.48192100000000004,4267.9,400,4.178837,-0.2,2015,125
347,12,17.26464,0.41104080000000004,3699.1499999999996,400,3.91797,-0.2,2015,125
347,13,13.92065,0.6020744,3151.7850000000003,400,3.862641,-0.2,2015,125
347,14,15.04487,0.5182415,4254.25,400,4.379581,-0.2,2015,125
347,15,11.95397,0.6548917,4413.5,400,5.618196,-0.2,2015,125
347,16,15.20548,0.4393334,3840.2,400,4.991166,-0.2,2015,125
347,17,13.54816,0.4970318,3082.625,400,4.693915,-0.2,2015,125
347,18,13.56285,0.4994498,2109.38,400,4.956889,-0.2,2015,125
347,19,12.32764,0.4982544,1147.51,400,5.62858,-0.2,2015,125
347,20,10.9566,0.4977802,269.269,400,4.422001,-0.2,2015,125
347,21,10.4139,0.49322380000000005,4.09045,400,4.104748,-0.2,2015,125
347,22,9.084061,0.5899509,1.75175,400,1.859778,-0.2,2015,125
347,23,8.541911,0.5674111,2.47975,400,2.170305,-0.2,2015,125
348,0,8.776874,0.5517688,2.2613499999999997,400,2.422168,-0.2,2015,125
348,1,8.666213,0.5584941,2.10665,400,2.382055,-0.2,2015,125
348,2,8.378165,0.573401,1.3377,400,2.154028,-0.2,2015,125
348,3,6.616024,0.6910088000000001,1.5742999999999998,400,2.027804,-0.2,2015,125
348,4,6.582301,0.7070576,1.78815,400,2.284113,-0.2,2015,125
348,5,6.502439,0.7234883999999999,16.85775,400,2.799499,-0.2,2015,125
348,6,7.469869,0.6666318,254.16299999999998,400,3.020273,-0.2,2015,125
348,7,10.06047,0.573865,1009.645,400,3.863526,-0.2,2015,125
348,8,12.56996,0.5088926,1891.435,400,3.874415,-0.2,2015,125
348,9,14.65121,0.44797980000000004,2791.4249999999997,400,4.255808,-0.2,2015,125
348,10,16.84647,0.4018415,3612.7,400,4.126639,-0.2,2015,125
348,11,18.58204,0.37137099999999995,4176.9,400,4.054748,-0.2,2015,125
348,12,19.70995,0.3556549,4641,400,4.101555,-0.2,2015,125
348,13,21.57212,0.33544739999999995,4231.5,400,3.460167,-0.2,2015,125
348,14,21.94081,0.34291089999999996,4718.3499999999995,400,4.081524,-0.2,2015,125
348,15,22.23968,0.3392701,4354.3499999999995,400,4.191802,-0.2,2015,125
348,16,22.54138,0.3304374,3594.5,400,4.002529,-0.2,2015,125
348,17,22.11811,0.3415052,2938.39,400,4.10736,-0.2,2015,125
348,18,20.20702,0.3777482,2036.58,400,4.942665,-0.2,2015,125
348,19,17.5587,0.4393479,956.4099999999999,400,4.52803,-0.2,2015,125
348,20,16.27223,0.46654870000000004,235.14399999999998,400,4.581137,-0.2,2015,125
348,21,14.64512,0.5374276,3.24415,400,3.504166,-0.2,2015,125
348,22,13.96012,0.572901,2.3205,400,4.013777,-0.2,2015,125
348,23,13.55113,0.5966462,1.8882499999999998,400,3.579584,-0.2,2015,125
349,0,12.90452,0.6236087,1.9064499999999998,400,3.364887,-0.2,2015,125
349,1,12.08058,0.658453,2.3205,400,2.975391,-0.2,2015,125
349,2,11.59582,0.6596989000000001,1.456,400,2.21011,-0.2,2015,125
349,3,11.12432,0.6686371,1.9838,400,2.105919,-0.2,2015,125
349,4,10.81995,0.679078,1.9291999999999998,400,1.807084,-0.2,2015,125
349,5,10.63865,0.6934423,15.652,400,1.840223,-0.2,2015,125
349,6,11.29641,0.6752994,245.791,400,1.92836,-0.2,2015,125
349,7,13.75502,0.5971655,979.1599999999999,400,2.556334,-0.2,2015,125
349,8,16.48609,0.5253286,1850.03,400,2.968833,-0.2,2015,125
349,9,19.3186,0.4449946,2750.93,400,3.675775,-0.2,2015,125
349,10,21.29331,0.3894498,3558.1,400,3.316418,-0.2,2015,125
349,11,22.64885,0.36076990000000003,4195.0999999999995,400,3.844304,-0.2,2015,125
349,12,23.68495,0.3213522,4631.9,400,4.135804,-0.2,2015,125
349,13,24.20982,0.30176939999999997,4782.05,400,4.253335,-0.2,2015,125
349,14,24.53488,0.29110600000000003,3298.75,400,4.717668,-0.2,2015,125
349,15,24.92904,0.2723734,3157.7,400,4.648138,-0.2,2015,125
349,16,24.25135,0.2904618,4054.0499999999997,400,5.710582,-0.2,2015,125
349,17,22.68565,0.3294323,3225.95,400,6.677827,-0.2,2015,125
349,18,20.18282,0.39360649999999997,2099.825,400,6.697945,-0.2,2015,125
349,19,19.30085,0.42983220000000005,1235.78,400,5.505443,-0.2,2015,125
349,20,17.33176,0.49627429999999995,268.268,400,3.433942,-0.2,2015,125
349,21,16.18105,0.5501885999999999,2.88925,400,3.172302,-0.2,2015,125
349,22,15.32811,0.6114526,1.39685,400,4.185332,-0.2,2015,125
349,23,15.24119,0.6354961,1.2012,400,3.044248,-0.2,2015,125
350,0,15.01064,0.6607925,1.3149499999999998,400,2.819138,-0.2,2015,125
350,1,14.95032,0.6768544,2.3569,400,2.912305,-0.2,2015,125
350,2,14.72308,0.6836024999999999,2.1021,400,1.956055,-0.2,2015,125
350,3,14.31827,0.6814635,1.6334499999999998,400,1.494973,-0.2,2015,125
350,4,14.57385,0.6478031,2.0839,400,2.21075,-0.2,2015,125
350,5,13.45109,0.7135469000000001,9.3184,400,2.483306,-0.2,2015,125
350,6,11.29323,0.8586554,138.3655,400,3.083474,-0.2,2015,125
350,7,11.32485,0.8548506,394.485,400,2.650501,-0.2,2015,125
350,8,11.81729,0.8099725999999999,444.08,400,2.995085,-0.2,2015,125
350,9,12.41133,0.763734,691.6,400,3.199554,-0.2,2015,125
350,10,12.81664,0.7173591,1182.09,400,3.696523,-0.2,2015,125
350,11,12.80184,0.6945959,1241.24,400,3.899001,-0.2,2015,125
350,12,13.58817,0.630688,2057.055,400,4.422805,-0.2,2015,125
350,13,13.12906,0.6116765000000001,1889.1599999999999,400,4.430361,-0.2,2015,125
350,14,12.86603,0.6230141,1552.4599999999998,400,4.613167,-0.2,2015,125
350,15,10.85946,0.7371258,793.975,400,3.837362,-0.2,2015,125
350,16,8.969234,0.9232344,652.47,400,2.971361,-0.2,2015,125
350,17,8.541129,0.9617779,208.39,400,2.60247,-0.2,2015,125
350,18,7.701562,0.9514175,140.868,400,2.724892,-0.2,2015,125
350,19,6.957759,0.9638124,67.0215,400,1.854833,-0.2,2015,125
350,20,6.774623,0.9630114000000001,19.724249999999998,400,1.23825,-0.2,2015,125
350,21,6.441397,0.9837854,1.9838,400,0.6200577,-0.2,2015,125
350,22,5.879274,0.9975897,1.14205,400,0.4755026,-0.2,2015,125
350,23,4.199772,0.999984,1.5742999999999998,400,0.3431705,-0.2,2015,125
351,0,3.398979,0.999984,1.41505,400,0.3848104,-0.2,2015,125
351,1,2.691601,0.999984,1.7107999999999999,400,0.3852491,-0.2,2015,125
351,2,2.527906,0.999984,1.456,400,0.5613332,-0.2,2015,125
351,3,2.95805,0.999984,1.2194,400,0.8234458,-0.2,2015,125
351,4,1.880272,0.999984,1.8109,400,0.5456114,-0.2,2015,125
351,5,1.801921,0.999984,12.940199999999999,400,0.4879774,-0.2,2015,125
351,6,2.866876,0.999984,349.44,400,0.4883106,-0.2,2015,125
351,7,5.933537,0.9696381,1289.4699999999998,400,0.930889,-0.2,2015,125
351,8,7.840309,0.8966500000000001,2000.6349999999998,400,1.366777,-0.2,2015,125
351,9,11.06286,0.7074144,2821.9100000000003,400,1.243055,-0.2,2015,125
351,10,14.37564,0.560173,1654.8349999999998,400,1.167916,-0.2,2015,125
351,11,15.10999,0.5032374000000001,2887.885,400,1.810834,-0.2,2015,125
351,12,15.60448,0.4783266,4750.2,400,1.743999,-0.2,2015,125
351,13,13.63618,0.5663027,4459,400,2.468112,-0.2,2015,125
351,14,9.443608,0.8544457,4354.3499999999995,400,2.108194,-0.2,2015,125
351,15,14.05088,0.6530604,4422.5999999999995,400,2.086666,-0.2,2015,125
351,16,17.3783,0.469239,3872.0499999999997,400,1.677221,-0.2,2015,125
351,17,17.15222,0.48581290000000005,3047.135,400,2.521167,-0.2,2015,125
351,18,16.23276,0.48218269999999996,1677.5849999999998,400,2.846082,-0.2,2015,125
351,19,14.45257,0.5370199,443.625,400,2.3505,-0.2,2015,125
351,20,12.33164,0.6321262,195.87749999999997,400,1.752861,-0.2,2015,125
351,21,10.52836,0.7340585000000001,3.1440499999999996,400,1.443248,-0.2,2015,125
351,22,9.606416,0.796065,1.9655999999999998,400,0.6854454,-0.2,2015,125
351,23,8.829171,0.8661454999999999,2.04295,400,0.7561674,-0.2,2015,125
352,0,8.271418,0.8564736000000001,2.37965,400,0.9882214,-0.2,2015,125
352,1,7.035807,0.8986009,2.00655,400,0.5326414,-0.2,2015,125
352,2,7.080697,0.9102177,1.8109,400,0.6145304,-0.2,2015,125
352,3,7.081583,0.9150028,2.16125,400,0.4620863,-0.2,2015,125
352,4,6.806225,0.919025,2.1021,400,0.8245289,-0.2,2015,125
352,5,5.539282,0.9605521,4.8776,400,0.4611715,-0.2,2015,125
352,6,5.801216,0.9513745,86.905,400,0.3778072,-0.2,2015,125
352,7,7.531964,0.8882251,250.7505,400,0.901278,-0.2,2015,125
352,8,11.36812,0.6848121,700.245,400,1.376278,-0.2,2015,125
352,9,13.34548,0.5882824999999999,1183,400,2.69561,-0.2,2015,125
352,10,15.54752,0.5017422,2450.63,400,2.725169,-0.2,2015,125
352,11,17.64314,0.4435937,3735.5499999999997,400,2.956502,-0.2,2015,125
352,12,19.18859,0.4141322,4713.8,400,3.13464,-0.2,2015,125
352,13,20.33287,0.40911430000000004,4322.5,400,3.875556,-0.2,2015,125
352,14,20.02869,0.4379165,3922.1,400,4.058668,-0.2,2015,125
352,15,19.60586,0.4633162,2669.9399999999996,400,3.873277,-0.2,2015,125
352,16,20.11909,0.47739980000000004,2111.655,400,4.354724,-0.2,2015,125
352,17,18.57094,0.5337677,2753.205,400,4.178112,-0.2,2015,125
352,18,15.36597,0.6218633,1735.825,400,3.785613,-0.2,2015,125
352,19,14.29284,0.6638160000000001,716.17,400,3.361779,-0.2,2015,125
352,20,12.5219,0.7415049,84.58449999999999,400,2.489335,-0.2,2015,125
352,21,10.89144,0.8168607,2.98935,400,1.8335,-0.2,2015,125
352,22,9.214941,0.8937576,1.9838,400,0.7152523,-0.2,2015,125
352,23,7.344464,0.9631501,2.00655,400,0.5496668,-0.2,2015,125
353,0,6.28383,0.9882066,1.55155,400,0.4685033,-0.2,2015,125
353,1,6.324811,0.9963643999999999,1.6698499999999998,400,0.2694167,-0.2,2015,125
353,2,6.587051,0.9971268999999999,1.9883499999999998,400,0.5812789,-0.2,2015,125
353,3,6.288647,0.9999518999999999,2.0657,400,0.6818887,-0.2,2015,125
353,4,6.674072,0.9901564,1.5742999999999998,400,0.7270015,-0.2,2015,125
353,5,5.325763,0.9995409,12.649,400,0.5639722,-0.2,2015,125
353,6,6.516036,0.9887495,262.7625,400,0.4882261,-0.2,2015,125
353,7,10.09276,0.883288,956.865,400,0.6703069,-0.2,2015,125
353,8,14.0039,0.7269893000000001,1670.76,400,1.226112,-0.2,2015,125
353,9,16.14577,0.6429144999999999,2223.585,400,1.912442,-0.2,2015,125
353,10,18.26901,0.5659770000000001,3039.855,400,2.98492,-0.2,2015,125
353,11,18.55428,0.5508489999999999,4436.25,400,4.183026,-0.2,2015,125
353,12,19.74745,0.5015896999999999,4440.8,400,4.125053,-0.2,2015,125
353,13,20.80893,0.4715655,4436.25,400,4.234056,-0.2,2015,125
353,14,19.14486,0.4926446,4554.55,400,5.149858,-0.2,2015,125
353,15,16.40553,0.53328,2262.715,400,4.969866,-0.2,2015,125
353,16,14.99413,0.6036544,664.755,400,4.367501,-0.2,2015,125
353,17,13.48665,0.7146025,305.3505,400,4.071913,-0.2,2015,125
353,18,12.40308,0.7778452,285.558,400,3.187722,-0.2,2015,125
353,19,11.55444,0.7982401,127.2635,400,2.744166,-0.2,2015,125
353,20,11.1045,0.8219223,11.18845,400,1.991028,-0.2,2015,125
353,21,10.05589,0.9274361,2.37965,400,1.378833,-0.2,2015,125
353,22,9.751442,0.9542651,2.3387,400,1.162583,-0.2,2015,125
353,23,9.589852,0.9587437,2.1839999999999997,400,1.439916,-0.2,2015,125
354,0,9.553442,0.9414351999999999,2.3205,400,1.426417,-0.2,2015,125
354,1,9.690681,0.9156477,2.0657,400,1.132916,-0.2,2015,125
354,2,9.805885,0.9038107,2.16125,400,0.5646145,-0.2,2015,125
354,3,9.830571,0.8971572000000001,2.2203999999999997,400,0.3198909,-0.2,2015,125
354,4,9.854944,0.8996655,2.04295,400,0.366138,-0.2,2015,125
354,5,9.27746,0.9398999,12.3669,400,0.237081,-0.2,2015,125
354,6,10.43405,0.8989503000000001,176.631,400,0.7414993,-0.2,2015,125
354,7,13.06688,0.7759982,862.225,400,0.8973342,-0.2,2015,125
354,8,13.97523,0.7494616999999999,1833.195,400,1.436167,-0.2,2015,125
354,9,18.16157,0.6065757,2614.885,400,1.417665,-0.2,2015,125
354,10,21.60907,0.4789085,3453.45,400,3.029749,-0.2,2015,125
354,11,22.85985,0.42680840000000003,4022.2,400,4.007172,-0.2,2015,125
354,12,24.10745,0.4040665,4317.95,400,3.940941,-0.2,2015,125
354,13,25.14477,0.38184989999999996,4763.8499999999995,400,3.73836,-0.2,2015,125
354,14,26.55599,0.35289879999999996,4581.8499999999995,400,3.381251,-0.2,2015,125
354,15,27.25809,0.34068,4277,400,3.654667,-0.2,2015,125
354,16,26.63863,0.3596602,3092.18,400,4.534365,-0.2,2015,125
354,17,25.97659,0.38123579999999996,2800.98,400,4.409586,-0.2,2015,125
354,18,25.06966,0.40803069999999997,1897.35,400,3.921892,-0.2,2015,125
354,19,22.51471,0.466292,942.7599999999999,400,4.003665,-0.2,2015,125
354,20,19.87736,0.5444206,127.6275,400,3.978143,-0.2,2015,125
354,21,18.57009,0.5955085,3.9494,400,3.766693,-0.2,2015,125
354,22,18.14083,0.6196086,2.1839999999999997,400,4.716889,-0.2,2015,125
354,23,17.80054,0.6320887,1.9655999999999998,400,4.409167,-0.2,2015,125
355,0,18.03923,0.6102392,2.49795,400,3.904193,-0.2,2015,125
355,1,18.01517,0.6101656,1.75175,400,4.288193,-0.2,2015,125
355,2,17.77721,0.6251052,2.1021,400,4.02875,-0.2,2015,125
355,3,17.34501,0.6402287,1.8291,400,3.294136,-0.2,2015,125
355,4,16.97589,0.6540011,1.9473999999999998,400,2.940417,-0.2,2015,125
355,5,17.16103,0.6416616999999999,18.327399999999997,400,2.720417,-0.2,2015,125
355,6,17.8756,0.6076617,182.5915,400,3.706781,-0.2,2015,125
355,7,19.74826,0.5553667,876.3299999999999,400,3.950111,-0.2,2015,125
355,8,22.14841,0.48936219999999997,1477.385,400,5.390912,-0.2,2015,125
355,9,24.20185,0.43806310000000004,2628.99,400,5.40875,-0.2,2015,125
355,10,27.16638,0.3845998,3398.85,400,3.954274,-0.2,2015,125
355,11,29.68619,0.3474431,4085.8999999999996,400,3.261832,-0.2,2015,125
355,12,32.39614,0.3071577,4377.0999999999995,400,2.282,-0.2,2015,125
355,13,34.78759,0.2691508,4631.9,400,1.434,-0.2,2015,125
355,14,35.29255,0.24632549999999998,4554.55,400,2.499443,-0.2,2015,125
355,15,34.0459,0.2340765,4222.4,400,0.230701,-0.2,2015,125
355,16,33.41043,0.23994990000000002,3649.1,400,0.2330014,-0.2,2015,125
355,17,32.98927,0.25342549999999997,2889.25,400,0.2329737,-0.2,2015,125
355,18,31.18503,0.2852574,2015.6499999999999,400,0.2330014,-0.2,2015,125
355,19,28.6557,0.3106007,1082.8999999999999,400,0.2330014,-0.2,2015,125
355,20,26.00167,0.3660858,257.2115,400,0.2330014,-0.2,2015,125
355,21,23.66136,0.4284074,4.5591,400,0.2330014,-0.2,2015,125
355,22,22.0877,0.49358409999999997,1.9655999999999998,400,0.2330014,-0.2,2015,125
355,23,20.50894,0.5106245,2.457,400,0.2329737,-0.2,2015,125
356,0,19.15674,0.49026919999999996,1.9473999999999998,400,0.2329737,-0.2,2015,125
356,1,18.6067,0.49130470000000004,1.17845,400,0.2330014,-0.2,2015,125
356,2,18.42654,0.5149578,1.27855,400,0.2329737,-0.2,2015,125
356,3,17.91996,0.5671331,0.9827999999999999,400,0.2330014,-0.2,2015,125
356,4,17.40767,0.6085458,1.1011,400,0.2330014,-0.2,2015,125
356,5,18.63535,0.5581465,13.6227,400,0.2330292,-0.2,2015,125
356,6,17.23084,0.6434694000000001,210.02799999999996,400,0.2330292,-0.2,2015,125
356,7,19.01932,0.6079898,760.7599999999999,400,0.2324181,-0.2,2015,125
356,8,21.00867,0.5426705,1685.7749999999999,400,0.2330014,-0.2,2015,125
356,9,20.81742,0.5898766,1456,400,0.2330014,-0.2,2015,125
356,10,21.11485,0.6016203999999999,1416.87,400,0.2330014,-0.2,2015,125
356,11,23.46871,0.5030624,1961.9599999999998,400,0.2330014,-0.2,2015,125
356,12,22.45811,0.5596118,1366.82,400,0.2330014,-0.2,2015,125
356,13,24.13325,0.48780140000000005,813.54,400,0.2329737,-0.2,2015,125
356,14,23.10372,0.4885621,1711.255,400,0.2330014,-0.2,2015,125
356,15,23.07899,0.44716279999999997,1431.43,400,0.2330014,-0.2,2015,125
356,16,18.69515,0.6283396,1028.7549999999999,400,0.2330014,-0.2,2015,125
356,17,16.48233,0.6851867,432.705,400,0.2330014,-0.2,2015,125
356,18,15.32686,0.6991240000000001,222.0855,400,0.2330014,-0.2,2015,125
356,19,12.98351,0.75930279999999994,123.53249999999998,400,0.2330014,-0.2,2015,125
356,20,12.17941,0.7690577999999999,24.988599999999998,400,0.2330014,-0.2,2015,125
356,21,10.57551,0.8767548,1.8109,400,0.2329737,-0.2,2015,125
356,22,9.406064,0.9492079,1.78815,400,0.2329737,-0.2,2015,125
356,23,8.833755,0.9384824999999999,2.02475,400,0.2330014,-0.2,2015,125
357,0,8.688363,0.8876105,1.6516499999999998,400,0.2329737,-0.2,2015,125
357,1,8.895691,0.8533942,1.9291999999999998,400,0.2330014,-0.2,2015,125
357,2,8.892949,0.8632065,2.49795,400,0.2329737,-0.2,2015,125
357,3,8.998261,0.8437808,2.51615,400,0.2330014,-0.2,2015,125
357,4,8.921984,0.8673945999999999,1.6106999999999998,400,0.2330292,-0.2,2015,125
357,5,8.944361,0.8589015000000001,13.527149999999999,400,0.2330014,-0.2,2015,125
357,6,9.406306,0.8420586,230.048,400,0.2330014,-0.2,2015,125
357,7,10.41148,0.7697639,948.22,400,0.2324459,-0.2,2015,125
357,8,11.65628,0.6655875,1977.8849999999998,400,0.2330292,-0.2,2015,125
357,9,13.18124,0.5532036,2553.46,400,0.2330014,-0.2,2015,125
357,10,15.18791,0.4678225,2282.28,400,0.2330014,-0.2,2015,125
357,11,17.14439,0.42795969999999994,3212.2999999999997,400,0.2330014,-0.2,2015,125
357,12,18.11934,0.4149469,3822,400,0.2330014,-0.2,2015,125
357,13,19.12072,0.3961996,4659.2,400,0.2330014,-0.2,2015,125
357,14,19.0912,0.40491570000000005,5109.65,400,0.2330014,-0.2,2015,125
357,15,18.70116,0.43061279999999996,4390.75,400,0.2330014,-0.2,2015,125
357,16,18.16698,0.4621521,3826.5499999999997,400,0.2330014,-0.2,2015,125
357,17,17.0071,0.504748,3046.225,400,0.2330014,-0.2,2015,125
357,18,28.08539,0.5478166,2035.215,400,0.2330014,-0.2,2015,125
357,19,14.05241,0.5842478,1147.51,400,0.2330014,-0.2,2015,125
357,20,12.86157,0.6597324999999999,206.1605,400,0.2326125,-0.2,2015,125
357,21,11.9623,0.7128686000000001,4.70015,400,0.2330014,-0.2,2015,125
357,22,11.53854,0.7488001,1.9064499999999998,400,0.2330014,-0.2,2015,125
357,23,10.59232,0.7847732999999999,1.9473999999999998,400,0.2330014,-0.2,2015,125
358,0,7.600083,0.9012481,1.9655999999999998,400,0.2330014,-0.2,2015,125
358,1,5.97197,0.9539784,1.39685,400,0.2326959,-0.2,2015,125
358,2,5.472198,0.9683561,1.8291,400,0.2330014,-0.2,2015,125
358,3,5.169756,0.9742206,1.8882499999999998,400,0.2330014,-0.2,2015,125
358,4,4.598641,0.9871519999999999,1.8473000000000002,400,0.2329737,-0.2,2015,125
358,5,3.571672,0.9971152,14.79205,400,0.2329737,-0.2,2015,125
358,6,5.281034,0.9709985,223.99649999999997,400,0.2330014,-0.2,2015,125
358,7,11.34478,0.7796154,940.03,400,0.2324459,-0.2,2015,125
358,8,15.51975,0.608337,1814.995,400,0.2330014,-0.2,2015,125
358,9,18.97103,0.4765646,2730.9100000000003,400,0.2329737,-0.2,2015,125
358,10,21.99324,0.38428310000000004,3562.6499999999996,400,0.2329737,-0.2,2015,125
358,11,24.50472,0.27928820000000004,4231.5,400,0.2329737,-0.2,2015,125
358,12,25.40475,0.2245774,4686.5,400,0.2330014,-0.2,2015,125
358,13,26.3028,0.205119,4841.2,400,0.2330014,-0.2,2015,125
358,14,26.86827,0.2129498,4818.45,400,0.2330014,-0.2,2015,125
358,15,27.18543,0.2440173,4486.3,400,0.2329737,-0.2,2015,125
358,16,26.7694,0.2649958,3867.5,400,0.2329737,-0.2,2015,125
358,17,26.1944,0.2954747,3052.595,400,0.2330014,-0.2,2015,125
358,18,25.18926,0.2973096,2120.2999999999997,400,0.2330014,-0.2,2015,125
358,19,23.73956,0.3328029,1139.32,400,0.2330014,-0.2,2015,125
358,20,20.07605,0.44502949999999997,253.799,400,0.2330292,-0.2,2015,125
358,21,17.56684,0.5030085,4.09045,400,0.2330014,-0.2,2015,125
358,22,15.81451,0.5741602,2.1839999999999997,400,0.2330014,-0.2,2015,125
358,23,12.83482,0.7431838000000001,1.8473000000000002,400,0.2330014,-0.2,2015,125
359,0,11.74618,0.7906386999999999,1.78815,400,0.2330014,-0.2,2015,125
359,1,12.25319,0.7406511,2.1430499999999997,400,0.2330014,-0.2,2015,125
359,2,11.62032,0.7566689,1.6925999999999999,400,0.2330014,-0.2,2015,125
359,3,9.855708,0.8568340000000001,1.8473000000000002,400,0.2330014,-0.2,2015,125
359,4,8.940667,0.9023153,2.24315,400,0.2330014,-0.2,2015,125
359,5,9.125684,0.9012884,11.916450000000001,400,0.2330014,-0.2,2015,125
359,6,9.293299,0.9039519,177.8595,400,0.2330014,-0.2,2015,125
359,7,12.05107,0.8135899999999999,904.0849999999999,400,0.2324459,-0.2,2015,125
359,8,15.67727,0.6820967,1807.26,400,0.2329737,-0.2,2015,125
359,9,19.33803,0.5167459,2655.835,400,0.2330014,-0.2,2015,125
359,10,21.52688,0.4505607,3485.2999999999997,400,0.2330014,-0.2,2015,125
359,11,22.96129,0.3940517,4154.15,400,0.2330014,-0.2,2015,125
359,12,24.72849,0.34208730000000004,4586.4,400,0.2330014,-0.2,2015,125
359,13,25.98211,0.3204584,4750.2,400,0.2330014,-0.2,2015,125
359,14,24.89351,0.3507451,4672.8499999999995,400,0.2329737,-0.2,2015,125
359,15,23.29361,0.4067983,4345.25,400,0.2330014,-0.2,2015,125
359,16,22.32815,0.4345139,3630.8999999999996,400,0.2330014,-0.2,2015,125
359,17,21.14507,0.4629875,3053.505,400,0.2330014,-0.2,2015,125
359,18,20.55288,0.44858939999999997,1637.09,400,0.2330014,-0.2,2015,125
